pathway	pval	padj	log2err	ES	NES	size
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	3.37240325051368e-05	0.0901780629187359	0.557332238758646	-0.241285803976361	-1.79730332504967	280
GOBP_MIDBRAIN_DEVELOPMENT	0.000223002362213303	0.0993847194263952	0.518848077743792	-0.533353882782014	-2.2656952388604	24
GOBP_PEPTIDYL_SERINE_MODIFICATION	0.000160403826048679	0.0993847194263952	0.518848077743792	-0.304704313817896	-1.95659988103904	114
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	0.000111927965866061	0.0993847194263952	0.538434096309916	-0.218295259705255	-1.6504502545566	317
GOBP_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	7.83794764592685e-05	0.0993847194263952	0.538434096309916	-0.68191775991625	-2.28269337667038	12
GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT	0.000220053927166045	0.0993847194263952	0.518848077743792	-0.639962873263112	-2.26385365107569	14
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.000432274684525355	0.165128929488686	0.49849310876659	0.673231541160012	2.14181099971846	12
GOBP_NEGATIVE_REGULATION_OF_BINDING	0.000863139375932025	0.262209537705896	0.477270815362862	-0.417120028575105	-2.06168756547975	41
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	0.00113173641417836	0.262209537705896	0.45505986738723	-0.202363508245037	-1.52721874760563	302
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	0.000970203224343799	0.262209537705896	0.477270815362862	-0.604481469867688	-2.21086863833331	15
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	0.00117670697549392	0.262209537705896	0.45505986738723	-0.598673026945846	-2.0836012247052	13
GOBP_PROTEIN_PHOSPHORYLATION	0.00104377053253809	0.262209537705896	0.45505986738723	-0.185609093162291	-1.47500378279445	457
GOBP_B_CELL_ACTIVATION	0.00160056990731894	0.262527474301287	0.45505986738723	-0.279203642052659	-1.74544999447288	100
GOBP_MITOCHONDRIAL_FISSION	0.00174937568884002	0.262527474301287	0.45505986738723	0.596422701402315	2.05180732154695	15
GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	0.00176720064974689	0.262527474301287	0.45505986738723	-0.497493686157461	-2.03233478566849	22
